Dorms,Baths,Built Area,Total Area,Parking,Sector,Price_CLP_MM
4,1.0,100.0,240.0,2.0,Surponiente,160.16
2,2.0,205.0,5358.0,1.0,Norte,562.32
3,4.0,300.0,5000.0,3.0,Norte,658.42
5,3.0,170.0,400.0,3.0,Suroriente,425.66
3,1.0,70.0,81.0,1.0,Sur,95.0
3,3.0,139.0,368.0,4.0,Norte,363.02
3,2.0,51.0,72.0,1.0,Surponiente,75.0
11,6.0,538.0,10000.0,8.0,Centro,836.36
5,3.0,286.0,850.0,5.0,Nororiente,925.34
5,4.0,689.0,689.0,10.0,Norte,676.21
3,1.0,77.0,86.0,2.0,Suroriente,85.0
5,5.0,703.0,703.0,4.0,Nororiente,889.75
3,2.0,67.0,133.0,2.0,Norte,120.0
3,2.0,110.0,1121.0,1.0,Surponiente,90.0
3,1.0,50.0,85.0,1.0,Sur,70.0
4,2.0,95.0,115.0,3.0,Surponiente,161.93
4,4.0,180.0,216.0,2.0,Nororiente,491.14
3,2.0,75.0,200.0,5.0,Suroriente,138.0
7,5.0,367.0,1182.0,4.0,Nororiente,907.54
6,5.0,278.0,1009.0,2.0,Nororiente,914.66
3,2.0,105.0,105.0,1.0,Surponiente,125.0
6,5.0,216.0,448.0,3.0,Nororiente,811.45
2,1.0,60.0,60.0,1.0,Suroriente,71.18
5,2.0,160.0,204.0,4.0,Sur,150.33
4,2.0,64.0,100.0,1.0,Suroriente,108.02
4,3.0,257.0,257.0,3.0,Nororiente,1014.32
4,3.0,170.0,1200.0,2.0,Nororiente,1014.32
3,2.0,400.0,4600.0,2.0,Centro,423.88
3,1.0,110.0,120.0,1.0,Norponiente,130.0
5,2.0,131.0,172.0,1.0,Norponiente,150.0
5,2.0,200.0,200.0,2.0,Suroriente,178.0
3,2.0,95.0,110.0,1.0,Sur,83.0
3,2.0,67.0,89.0,1.0,Suroriente,112.11
4,2.0,142.0,98.0,2.0,Sur,64.0
4,4.0,341.0,5000.0,7.0,Suroriente,587.24
4,3.0,116.0,173.0,1.0,Suroriente,231.0
5,8.0,580.0,1994.0,9.0,Nororiente,1601.55
4,3.0,120.0,400.0,6.0,Nororiente,622.83
3,1.0,93.0,223.0,2.0,Sur,138.8
5,2.0,140.0,650.0,4.0,Surponiente,207.06
3,3.0,128.0,300.0,2.0,Norte,220.3
3,1.0,42.0,60.0,1.0,Sur,55.0
7,2.0,105.0,210.0,3.0,Suroriente,155.0
3,2.0,101.0,101.0,1.0,Suroriente,95.0
3,3.0,90.0,165.0,3.0,Suroriente,150.0
4,2.0,100.0,100.0,2.0,Centro,98.0
2,1.0,403.0,403.0,3.0,Suroriente,268.0
3,2.0,110.0,500.0,2.0,Norponiente,318.53
3,3.0,90.0,90.0,1.0,Norte,185.07
2,1.0,60.0,120.0,1.0,Sur,82.78
3,3.0,92.0,202.0,1.0,Norte,284.72
5,3.0,139.0,200.0,2.0,Suroriente,266.92
3,2.0,115.0,70.0,3.0,Surponiente,128.0
3,3.0,112.0,150.0,6.0,Norte,208.2
2,1.0,50.0,72.0,1.0,Sur,78.3
4,1.0,65.0,199.0,2.0,Surponiente,163.71
4,4.0,380.0,500.0,3.0,Nororiente,1601.55
4,4.0,150.0,326.0,2.0,Suroriente,332.77
3,1.0,70.0,130.0,1.0,Surponiente,98.0
3,2.0,120.0,390.0,4.0,Sur,240.0
4,3.0,167.0,470.0,3.0,Nororiente,587.24
2,1.0,49.0,127.0,2.0,Norponiente,97.0
4,1.0,120.0,303.0,1.0,Surponiente,200.0
3,3.0,118.0,94.0,1.0,Suroriente,140.0
4,2.0,112.0,200.0,2.0,Suroriente,249.13
7,3.0,145.0,110.0,1.0,Surponiente,135.0
2,1.0,40.0,97.0,2.0,Surponiente,80.0
4,1.0,112.0,168.0,2.0,Surponiente,130.0
6,5.0,300.0,870.0,3.0,Nororiente,1167.35
3,3.0,121.0,248.0,1.0,Suroriente,238.1
3,3.0,138.0,198.0,1.0,Suroriente,231.34
4,4.0,121.0,203.0,1.0,Suroriente,238.45
5,5.0,330.0,2300.0,8.0,Norte,658.42
3,2.0,82.0,116.0,2.0,Surponiente,155.0
6,4.0,180.0,464.0,2.0,Nororiente,815.01
5,3.0,109.0,286.0,4.0,Surponiente,299.31
3,3.0,100.0,85.0,1.0,Suroriente,125.0
4,3.0,120.0,170.0,2.0,Suroriente,175.9
4,3.0,100.0,150.0,2.0,Surponiente,150.0
4,2.0,220.0,162.0,2.0,Nororiente,459.11
3,2.0,71.0,132.0,1.0,Suroriente,125.0
3,2.0,80.0,190.0,3.0,Surponiente,156.6
6,6.0,488.0,6860.0,6.0,Suroriente,711.8
3,2.0,103.0,264.0,3.0,Nororiente,541.32
2,1.0,55.0,55.0,2.0,Norte,60.0
3,2.0,70.0,146.0,1.0,Surponiente,141.58
3,2.0,75.0,78.0,1.0,Centro,163.36
4,3.0,200.0,312.0,2.0,Nororiente,498.26
5,4.0,195.0,300.0,3.0,Nororiente,658.42
3,2.0,104.0,190.0,2.0,Norponiente,135.0
5,3.0,280.0,280.0,1.0,Norte,587.24
2,2.0,61.0,120.0,2.0,Surponiente,130.0
2,1.0,107.0,100.0,1.0,Surponiente,90.0
3,3.0,220.0,220.0,2.0,Norte,565.88
3,1.0,87.0,110.0,2.0,Suroriente,110.0
6,3.0,188.0,336.0,2.0,Sur,288.28
3,3.0,81.0,100.0,2.0,Norte,165.49
3,1.0,56.0,230.0,2.0,Suroriente,146.45
5,6.0,220.0,631.0,4.0,Suroriente,466.23
4,3.0,143.0,190.0,3.0,Suroriente,240.23
4,2.0,80.0,125.0,2.0,Norte,147.7
4,3.0,140.0,140.0,2.0,Norte,284.72
5,3.0,200.0,260.0,1.0,Suroriente,316.75
6,7.0,418.0,318.0,4.0,Nororiente,1170.91
3,2.0,44.0,44.0,1.0,Norte,45.0
3,1.0,46.0,168.0,3.0,Surponiente,160.16
4,2.0,90.0,120.0,1.0,Suroriente,188.63
4,5.0,260.0,5000.0,8.0,Suroriente,462.31
5,5.0,320.0,1500.0,6.0,Centro,1049.9
3,2.0,120.0,196.0,3.0,Surponiente,169.05
3,2.0,48.0,60.0,2.0,Suroriente,65.0
5,5.0,162.0,565.0,2.0,Suroriente,551.64
2,1.0,56.0,80.0,1.0,Suroriente,71.0
3,2.0,82.0,122.0,1.0,Norponiente,133.0
6,2.0,215.0,1181.0,5.0,Norte,238.45
4,2.0,93.0,136.0,4.0,Suroriente,125.0
4,1.0,60.0,80.0,1.0,Surponiente,76.0
3,1.0,51.0,130.0,2.0,Norte,95.0
4,3.0,126.0,126.0,2.0,Norte,408.93
4,4.0,200.0,400.0,3.0,Nororiente,747.39
2,1.0,60.0,60.0,1.0,Suroriente,55.0
3,3.0,130.0,363.0,2.0,Suroriente,338.1
3,1.0,80.0,171.0,1.0,Norte,122.36
4,3.0,245.0,416.0,3.0,Nororiente,836.36
4,3.0,193.0,210.0,2.0,Nororiente,637.06
2,1.0,42.0,42.0,2.0,Sur,37.0
5,3.0,385.0,1280.0,2.0,Nororiente,992.96
5,2.0,60.0,85.0,1.0,Sur,90.0
3,3.0,98.0,98.0,1.0,Norte,147.7
4,2.0,109.0,110.0,2.0,Suroriente,129.9
3,1.0,100.0,710.0,5.0,Surponiente,175.89
5,4.0,236.0,450.0,2.0,Nororiente,711.8
3,3.0,139.0,412.0,2.0,Norte,391.49
6,2.0,225.0,1120.0,5.0,Norte,238.45
3,3.0,127.0,1300.0,7.0,Suroriente,340.0
3,2.0,116.0,180.0,2.0,Norte,248.77
3,1.0,60.0,144.0,1.0,Suroriente,150.0
3,2.0,72.0,72.0,1.0,Norte,185.07
2,1.0,72.0,185.0,2.0,Norponiente,135.0
3,2.0,88.0,88.0,1.0,Suroriente,182.0
4,3.0,150.0,200.0,2.0,Sur,170.0
4,4.0,140.0,495.0,3.0,Centro,480.46
8,3.0,342.0,533.0,3.0,Sur,135.0
3,3.0,98.0,98.0,1.0,Norte,122.96
3,2.0,165.0,180.0,2.0,Sur,159.37
3,2.0,73.0,73.0,2.0,Norte,144.14
4,3.0,164.0,164.0,2.0,Nororiente,711.44
4,2.0,87.0,171.0,2.0,Suroriente,125.81
6,4.0,320.0,735.0,3.0,Nororiente,953.81
3,3.0,90.0,159.0,1.0,Surponiente,160.0
3,1.0,74.0,125.0,1.0,Centro,85.7
3,2.0,66.0,90.0,1.0,Surponiente,101.08
4,4.0,196.0,240.0,8.0,Nororiente,551.64
4,1.0,180.0,180.0,2.0,Sur,95.0
2,1.0,50.0,50.0,1.0,Centro,57.0
4,4.0,184.0,431.0,2.0,Norte,491.14
4,4.0,140.0,460.0,5.0,Norte,408.93
3,2.0,99.0,267.0,3.0,Surponiente,158.0
5,4.0,240.0,600.0,3.0,Nororiente,853.8
3,2.0,70.0,110.0,2.0,Norponiente,110.33
6,4.0,692.0,692.0,7.0,Nororiente,2131.84
3,3.0,121.0,252.0,4.0,Nororiente,391.49
7,4.0,550.0,5000.0,3.0,Surponiente,266.92
3,3.0,70.0,140.0,2.0,Sur,115.31
4,3.0,60.0,146.0,2.0,Suroriente,150.0
5,3.0,114.0,251.0,2.0,Nororiente,319.95
3,2.0,79.0,74.0,1.0,Suroriente,85.0
4,3.0,110.0,170.0,1.0,Norte,167.27
3,3.0,524.0,5250.0,5.0,Norte,711.8
5,4.0,180.0,490.0,2.0,Suroriente,409.28
7,7.0,350.0,305.0,5.0,Nororiente,848.96
3,1.0,49.0,144.0,3.0,Surponiente,170.0
3,3.0,113.0,130.0,2.0,Norte,213.54
2,2.0,90.0,140.0,1.0,Norte,122.79
7,5.0,420.0,2200.0,4.0,Nororiente,782.98
3,3.0,66.0,141.0,2.0,Surponiente,129.0
6,4.0,256.0,585.0,5.0,Nororiente,622.83
3,1.0,90.0,120.0,1.0,Centro,85.0
2,1.0,56.0,90.0,1.0,Suroriente,56.0
3,3.0,107.0,143.0,2.0,Surponiente,156.24
3,2.0,86.0,86.0,2.0,Suroriente,186.85
5,4.0,168.0,440.0,4.0,Norponiente,355.9
4,1.0,81.0,180.0,2.0,Sur,135.0
5,5.0,270.0,538.0,3.0,Nororiente,1031.75
5,4.0,470.0,1763.0,6.0,Nororiente,1743.91
3,3.0,310.0,820.0,2.0,Norte,615.71
4,2.0,100.0,80.0,2.0,Norte,87.0
8,2.0,147.0,175.0,1.0,Sur,108.0
3,3.0,180.0,300.0,4.0,Nororiente,622.83
3,3.0,130.0,280.0,4.0,Norte,213.54
5,3.0,242.0,1350.0,1.0,Nororiente,818.57
4,3.0,100.0,270.0,3.0,Norponiente,180.0
6,8.0,562.0,5000.0,5.0,Sur,708.24
3,1.0,36.0,80.0,1.0,Surponiente,63.0
3,1.0,76.0,76.0,2.0,Suroriente,68.0
3,1.0,68.0,80.0,1.0,Suroriente,74.0
2,2.0,70.0,80.0,2.0,Norponiente,84.0
3,2.0,90.0,142.0,1.0,Suroriente,146.63
4,3.0,356.0,356.0,10.0,Nororiente,1423.6
5,2.0,98.0,128.0,1.0,Nororiente,338.1
5,4.0,200.0,250.0,1.0,Surponiente,140.0
3,1.0,214.0,100.0,2.0,Surponiente,130.0
3,1.0,100.0,113.0,2.0,Surponiente,115.0
3,1.0,180.0,285.0,1.0,Surponiente,143.0
4,3.0,602.0,602.0,1.0,Suroriente,600.0
3,3.0,157.0,463.0,6.0,Sur,263.37
4,3.0,109.0,70.0,1.0,Nororiente,266.92
5,6.0,490.0,5000.0,4.0,Norte,918.22
5,5.0,210.0,319.0,3.0,Nororiente,637.06
3,2.0,62.0,62.0,3.0,Norte,142.36
4,5.0,250.0,625.0,5.0,Nororiente,996.52
4,3.0,129.0,263.0,2.0,Norte,274.04
4,4.0,250.0,5000.0,6.0,Norte,491.14
4,3.0,120.0,209.0,4.0,Suroriente,180.0
14,4.0,257.0,447.0,2.0,Nororiente,604.67
4,4.0,173.0,366.0,10.0,Nororiente,569.44
4,3.0,240.0,900.0,3.0,Suroriente,476.91
4,2.0,74.0,87.0,1.0,Norte,120.0
3,1.0,80.0,100.0,1.0,Suroriente,68.0
4,3.0,120.0,490.0,2.0,Nororiente,850.0
3,1.0,100.0,120.0,1.0,Sur,85.0
5,4.0,152.0,315.0,2.0,Suroriente,345.22
2,2.0,72.0,192.0,5.0,Norte,141.65
3,1.0,120.0,250.0,2.0,Nororiente,150.0
5,4.0,300.0,600.0,4.0,Nororiente,782.98
4,3.0,172.0,407.0,1.0,Nororiente,782.98
3,1.0,51.0,126.0,1.0,Norte,110.33
3,2.0,90.0,220.0,1.0,Nororiente,185.0
4,2.0,250.0,5000.0,1.0,Surponiente,213.54
5,4.0,139.0,530.0,5.0,Suroriente,505.38
3,3.0,105.0,300.0,2.0,Suroriente,302.16
2,1.0,70.0,92.0,1.0,Surponiente,88.0
3,3.0,108.0,340.0,2.0,Suroriente,330.99
3,2.0,50.0,80.0,1.0,Suroriente,57.0
4,3.0,109.0,153.0,1.0,Suroriente,170.73
3,1.0,79.0,139.0,2.0,Sur,125.56
4,3.0,350.0,4000.0,8.0,Norte,854.16
5,6.0,530.0,4300.0,6.0,Nororiente,2313.35
3,1.0,100.0,80.0,1.0,Suroriente,90.0
5,4.0,301.0,5002.0,12.0,Norte,708.24
4,5.0,253.0,754.0,4.0,Nororiente,1064.14
3,2.0,77.0,200.0,1.0,Suroriente,165.0
6,5.0,234.0,603.0,2.0,Nororiente,675.85
3,1.0,87.0,100.0,1.0,Sur,95.0
3,1.0,60.0,160.0,2.0,Nororiente,160.0
6,3.0,160.0,250.0,1.0,Norte,85.0
3,2.0,140.0,230.0,2.0,Nororiente,419.96
3,2.0,60.0,120.0,1.0,Norte,80.0
2,1.0,56.0,90.0,1.0,Sur,110.0
3,1.0,80.0,100.0,1.0,Suroriente,85.0
2,2.0,80.0,100.0,1.0,Suroriente,78.0
4,2.0,85.0,90.0,1.0,Norte,100.0
3,3.0,77.0,136.0,2.0,Surponiente,166.92
6,3.0,300.0,500.0,3.0,Sur,200.0
4,4.0,196.0,282.0,4.0,Nororiente,551.64
3,3.0,102.0,298.0,2.0,Norte,230.98
5,4.0,314.0,568.0,5.0,Nororiente,818.57
6,6.0,261.0,5000.0,5.0,Norte,516.05
4,4.0,326.0,1900.0,3.0,Suroriente,889.75
3,4.0,151.0,384.0,2.0,Norte,512.5
3,3.0,150.0,530.0,2.0,Norte,530.29
4,2.0,80.0,100.0,1.0,Suroriente,58.0
5,4.0,290.0,790.0,4.0,Nororiente,1014.32
3,1.0,84.0,68.0,1.0,Norte,57.0
4,1.0,110.0,180.0,1.0,Nororiente,200.0
3,1.0,60.0,162.0,1.0,Suroriente,113.89
2,1.0,42.0,57.0,1.0,Suroriente,62.0
3,3.0,140.0,404.0,2.0,Norte,462.31
4,2.0,108.0,106.0,1.0,Nororiente,335.0
4,3.0,110.0,270.0,1.0,Suroriente,142.0
6,7.0,360.0,5000.0,5.0,Norte,530.29
7,3.0,140.0,160.0,2.0,Nororiente,230.0
3,3.0,106.0,195.0,2.0,Norponiente,181.51
4,2.0,74.0,87.0,1.0,Norte,65.0
3,1.0,65.0,160.0,2.0,Nororiente,165.0
5,4.0,240.0,350.0,2.0,Nororiente,782.98
4,4.0,250.0,700.0,4.0,Nororiente,800.78
3,4.0,160.0,541.0,3.0,Norte,524.95
4,4.0,301.0,1102.0,6.0,Nororiente,1245.65
5,4.0,200.0,54000.0,10.0,Norponiente,231.34
9,5.0,500.0,330.0,2.0,Sur,240.0
3,3.0,160.0,292.0,3.0,Nororiente,480.11
3,2.0,120.0,250.0,2.0,Nororiente,430.0
2,1.0,85.0,100.0,1.0,Norte,87.0
4,2.0,117.0,89.0,2.0,Suroriente,93.0
5,5.0,450.0,1800.0,2.0,Nororiente,1316.83
3,1.0,90.0,350.0,2.0,Nororiente,497.9
2,1.0,80.0,100.0,2.0,Suroriente,110.0
3,3.0,140.0,280.0,3.0,Nororiente,348.43
4,2.0,93.0,214.0,2.0,Surponiente,150.0
2,1.0,54.0,120.0,2.0,Surponiente,65.0
4,3.0,110.0,210.0,2.0,Sur,177.59
2,1.0,53.0,73.0,1.0,Surponiente,79.0
4,2.0,135.0,132.0,1.0,Sur,100.0
11,3.0,275.0,313.0,1.0,Centro,665.53
4,3.0,109.0,128.0,2.0,Surponiente,142.0
3,1.0,75.0,300.0,3.0,Nororiente,205.0
3,2.0,87.0,110.0,1.0,Centro,229.91
3,1.0,60.0,60.0,1.0,Suroriente,50.0
3,3.0,110.0,500.0,2.0,Norponiente,319.95
4,1.0,75.0,160.0,1.0,Surponiente,85.0
5,3.0,80.0,200.0,1.0,Suroriente,130.0
2,1.0,56.0,90.0,1.0,Suroriente,55.0
3,3.0,132.0,160.0,2.0,Suroriente,169.0
3,3.0,90.0,178.0,2.0,Surponiente,150.0
3,1.0,85.0,150.0,1.0,Suroriente,185.07
3,4.0,260.0,260.0,6.0,Nororiente,818.57
4,3.0,190.0,200.0,2.0,Sur,110.0
7,3.0,331.0,387.0,4.0,Nororiente,950.25
5,4.0,170.0,370.0,2.0,Nororiente,658.42
5,6.0,600.0,1650.0,6.0,Nororiente,2128.28
3,3.0,82.0,120.0,1.0,Suroriente,150.0
3,2.0,70.0,146.0,1.0,Surponiente,141.58
4,2.0,70.0,145.0,2.0,Surponiente,132.5
4,2.0,66.0,90.0,1.0,Norte,90.0
4,4.0,255.0,731.0,5.0,Norte,704.68
3,2.0,70.0,210.0,2.0,Norte,135.24
4,4.0,320.0,1200.0,6.0,Nororiente,1245.65
4,4.0,143.0,244.0,2.0,Nororiente,533.85
4,4.0,300.0,300.0,3.0,Nororiente,996.52
3,2.0,151.0,59.0,2.0,Surponiente,129.9
4,5.0,140.0,306.0,3.0,Norponiente,185.0
3,3.0,73.0,160.0,1.0,Surponiente,129.9
4,2.0,95.0,109.0,2.0,Suroriente,177.24
3,3.0,96.0,121.0,1.0,Surponiente,138.0
3,1.0,43.0,60.0,1.0,Sur,55.0
3,3.0,88.0,120.0,2.0,Norte,145.0
4,3.0,114.0,280.0,3.0,Suroriente,366.58
6,4.0,300.0,5100.0,1.0,Surponiente,500.0
3,1.0,90.0,105.0,2.0,Norte,95.0
3,1.0,81.0,120.0,2.0,Norte,83.0
4,3.0,140.0,300.0,3.0,Nororiente,502.0
4,3.0,114.0,280.0,2.0,Suroriente,1.45
3,3.0,99.0,137.0,1.0,Suroriente,179.02
3,2.0,105.0,150.0,2.0,Norponiente,145.92
3,2.0,115.0,70.0,3.0,Surponiente,128.0
2,1.0,72.0,185.0,2.0,Norponiente,135.0
4,3.0,90.0,122.0,2.0,Sur,142.36
4,3.0,250.0,950.0,4.0,Nororiente,854.16
3,3.0,93.0,161.0,1.0,Sur,142.36
4,2.0,160.0,160.0,2.0,Surponiente,135.0
3,4.0,500.0,3500.0,6.0,Nororiente,2420.12
6,3.0,460.0,800.0,4.0,Nororiente,907.54
3,1.0,50.0,200.0,1.0,Nororiente,205.0
3,1.0,81.0,95.0,1.0,Nororiente,184.9
6,5.0,265.0,480.0,5.0,Nororiente,747.03
3,3.0,175.0,500.0,2.0,Norte,576.56
3,3.0,140.0,165.0,1.0,Surponiente,190.0
3,1.0,70.0,80.0,1.0,Sur,65.0
3,2.0,125.0,455.0,1.0,Sur,130.0
3,2.0,90.0,100.0,1.0,Suroriente,105.24
8,5.0,321.0,1958.0,6.0,Nororiente,814.98
3,1.0,88.0,278.0,3.0,Surponiente,266.92
2,1.0,45.0,70.0,1.0,Suroriente,75.0
4,2.0,100.0,180.0,2.0,Nororiente,319.95
3,2.0,100.0,200.0,2.0,Suroriente,174.39
3,1.0,75.0,100.0,2.0,Suroriente,73.0
6,6.0,350.0,1300.0,2.0,Nororiente,1060.55
3,1.0,112.0,660.0,2.0,Sur,782.98
4,4.0,200.0,400.0,2.0,Nororiente,871.96
2,1.0,130.0,170.0,2.0,Norponiente,150.0
3,2.0,75.0,160.0,2.0,Sur,128.12
4,4.0,650.0,2500.0,6.0,Nororiente,1601.55
3,1.0,85.0,110.0,1.0,Surponiente,95.0
3,1.0,100.0,200.0,1.0,Suroriente,75.0
3,5.0,290.0,5040.0,2.0,Suroriente,640.62
3,1.0,47.0,75.0,1.0,Sur,65.0
5,4.0,590.0,1100.0,4.0,Nororiente,1245.65
4,3.0,95.0,200.0,3.0,Nororiente,355.54
3,3.0,85.0,85.0,1.0,Norte,120.0
4,4.0,290.0,800.0,2.0,Nororiente,996.52
3,2.0,66.0,189.0,3.0,Sur,145.0
5,2.0,80.0,140.0,1.0,Suroriente,82.0
5,5.0,270.0,538.0,3.0,Nororiente,960.57
3,3.0,140.0,500.0,2.0,Norte,487.58
3,2.0,102.0,198.0,1.0,Suroriente,125.0
3,3.0,122.0,244.0,2.0,Sur,220.66
3,2.0,110.0,250.0,2.0,Sur,165.0
3,1.0,76.0,135.0,1.0,Nororiente,108.37
5,1.0,65.0,90.0,1.0,Suroriente,54.0
3,1.0,90.0,105.0,2.0,Sur,75.0
2,1.0,40.0,160.0,1.0,Nororiente,180.0
5,1.0,100.0,160.0,2.0,Nororiente,162.0
4,4.0,411.0,5000.0,3.0,Norte,533.85
4,3.0,140.0,230.0,2.0,Nororiente,459.11
4,1.0,75.0,400.0,3.0,Norte,120.0
3,1.0,70.0,100.0,1.0,Suroriente,92.0
4,2.0,67.0,78.0,1.0,Norte,90.0
2,1.0,46.0,60.0,1.0,Suroriente,60.0
3,3.0,99.0,137.0,1.0,Suroriente,179.02
3,1.0,74.0,170.0,1.0,Surponiente,118.0
3,1.0,67.0,306.0,3.0,Nororiente,205.0
5,5.0,357.0,1190.0,2.0,Nororiente,1010.76
3,3.0,114.0,402.0,2.0,Norte,249.13
5,6.0,840.0,2300.0,6.0,Nororiente,1921.86
4,2.0,100.0,120.0,2.0,Suroriente,75.0
3,2.0,180.0,180.0,2.0,Nororiente,248.77
3,3.0,78.0,121.0,2.0,Norte,138.8
5,5.0,400.0,1200.0,6.0,Nororiente,1388.01
3,2.0,100.0,75.0,2.0,Norponiente,105.0
6,6.0,350.0,1300.0,2.0,Nororiente,1060.58
3,3.0,140.0,500.0,2.0,Norte,491.14
2,1.0,53.0,125.0,2.0,Norponiente,87.0
3,2.0,140.0,330.0,2.0,Nororiente,516.05
6,3.0,160.0,250.0,1.0,Norte,85.0
7,3.0,200.0,202.0,3.0,Sur,260.0
6,5.0,170.0,259.0,3.0,Sur,195.0
4,2.0,116.0,318.0,5.0,Suroriente,199.3
3,3.0,89.0,104.0,1.0,Suroriente,160.0
3,2.0,90.0,110.0,1.0,Sur,97.0
10,6.0,487.0,509.0,2.0,Nororiente,785.86
4,3.0,96.0,230.0,2.0,Nororiente,533.85
4,3.0,165.0,170.0,1.0,Nororiente,426.72
5,2.0,104.0,154.0,2.0,Surponiente,129.19
4,3.0,117.0,138.0,2.0,Suroriente,233.11
5,4.0,138.0,836.0,3.0,Sur,455.55
4,3.0,120.0,380.0,2.0,Surponiente,256.25
5,6.0,650.0,2250.0,6.0,Nororiente,2847.2
7,2.0,180.0,234.0,2.0,Suroriente,140.0
5,4.0,260.0,190.0,1.0,Centro,240.0
6,5.0,234.0,603.0,2.0,Nororiente,675.85
4,2.0,75.0,85.0,1.0,Surponiente,87.0
4,3.0,136.0,160.0,1.0,Suroriente,185.0
4,2.0,129.0,325.0,2.0,Suroriente,230.0
5,4.0,180.0,426.0,4.0,Suroriente,355.9
3,3.0,95.0,136.0,2.0,Suroriente,167.0
2,1.0,30.0,100.0,2.0,Norponiente,45.0
5,3.0,300.0,600.0,3.0,Nororiente,480.46
3,1.0,61.0,81.0,1.0,Suroriente,84.0
5,2.0,60.0,80.0,1.0,Nororiente,99.0
6,5.0,176.0,210.0,2.0,Sur,170.0
5,4.0,270.0,198.0,2.0,Sur,209.98
7,2.0,152.0,170.0,1.0,Nororiente,250.0
3,3.0,77.0,136.0,2.0,Surponiente,166.92
5,3.0,203.0,603.0,2.0,Nororiente,800.78
3,1.0,112.0,660.0,2.0,Sur,790.0
3,2.0,88.0,198.0,2.0,Suroriente,145.92
3,1.0,75.0,100.0,2.0,Nororiente,160.0
3,2.0,120.0,350.0,2.0,Nororiente,480.46
7,2.0,161.0,183.0,3.0,Surponiente,149.12
3,2.0,200.0,245.0,6.0,Suroriente,711.44
4,2.0,136.0,308.0,4.0,Nororiente,523.17
2,2.0,138.0,352.0,4.0,Surponiente,480.0
3,1.0,65.0,80.0,2.0,Sur,74.5
3,1.0,120.0,140.0,1.0,Suroriente,70.0
3,3.0,88.0,144.0,3.0,Suroriente,153.04
4,3.0,118.0,191.0,3.0,Surponiente,187.92
3,3.0,75.0,97.0,1.0,Surponiente,140.62
5,5.0,245.0,745.0,2.0,Norte,658.42
7,5.0,204.0,204.0,2.0,Norponiente,139.0
3,1.0,90.0,120.0,1.0,Suroriente,124.56
6,4.0,298.0,164.0,2.0,Suroriente,444.88
3,2.0,73.0,168.0,1.0,Suroriente,171.0
4,3.0,260.0,500.0,3.0,Nororiente,871.96
2,1.0,65.0,120.0,2.0,Suroriente,100.0
4,2.0,120.0,140.0,1.0,Suroriente,120.0
5,2.0,144.0,500.0,2.0,Suroriente,263.37
5,3.0,182.0,390.0,3.0,Sur,360.0
4,4.0,600.0,1000.0,4.0,Nororiente,755.5
3,2.0,150.0,240.0,2.0,Nororiente,480.46
8,2.0,150.0,580.0,4.0,Sur,230.0
6,5.0,450.0,5000.0,8.0,Nororiente,3203.1
3,3.0,100.0,224.0,1.0,Norte,206.42
4,3.0,90.0,252.0,2.0,Nororiente,338.1
1,5.0,203.0,800.0,6.0,Nororiente,854.16
3,1.0,80.0,100.0,2.0,Suroriente,115.0
3,2.0,146.0,210.0,2.0,Nororiente,480.46
2,2.0,80.0,100.0,1.0,Suroriente,80.0
6,3.0,120.0,288.0,3.0,Nororiente,295.0
3,3.0,115.0,115.0,1.0,Norte,164.43
4,1.0,70.0,80.0,1.0,Suroriente,55.0
10,7.0,600.0,6000.0,10.0,Nororiente,1352.42
7,2.0,128.0,228.0,1.0,Centro,174.39
1,1.0,45.0,45.0,1.0,Suroriente,30.0
3,3.0,114.0,299.0,2.0,Suroriente,320.31
2,1.0,50.0,129.0,1.0,Suroriente,94.31
6,3.0,240.0,200.0,2.0,Norponiente,220.66
2,1.0,49.0,104.0,2.0,Suroriente,65.84
4,2.0,106.0,112.0,1.0,Surponiente,139.7
5,3.0,160.0,160.0,3.0,Nororiente,462.67
4,3.0,155.0,150.0,2.0,Suroriente,190.0
3,2.0,210.0,1800.0,4.0,Centro,622.83
3,1.0,90.0,65.0,1.0,Sur,50.0
4,2.0,10875.0,10875.0,1.0,Surponiente,110.0
3,1.0,240.0,240.0,1.0,Surponiente,185.0
4,4.0,250.0,607.0,4.0,Norte,524.95
4,1.0,160.0,200.0,1.0,Sur,164.9
4,2.0,119.0,144.0,3.0,Norponiente,99.0
4,4.0,140.0,204.0,2.0,Nororiente,480.46
4,2.0,92.0,128.0,1.0,Surponiente,105.0
9,5.0,364.0,303.0,1.0,Sur,610.0
4,2.0,90.0,160.0,3.0,Surponiente,140.0
3,2.0,91.0,117.0,1.0,Nororiente,226.0
5,2.0,182.0,390.0,3.0,Sur,360.0
3,1.0,145.0,160.0,1.0,Sur,110.33
4,3.0,173.0,200.0,1.0,Nororiente,420.0
3,2.0,140.0,1017.0,6.0,Suroriente,271.91
3,1.0,53.0,72.0,1.0,Sur,72.0
2,1.0,60.0,72.0,1.0,Norponiente,95.0
3,1.0,73.0,231.0,1.0,Norponiente,150.0
3,2.0,56.0,80.0,1.0,Suroriente,112.61
5,2.0,115.0,215.0,3.0,Sur,198.0
4,3.0,160.0,180.0,5.0,Surponiente,140.0
3,3.0,142.0,160.0,1.0,Sur,97.0
4,3.0,117.0,140.0,3.0,Surponiente,173.0
3,2.0,112.0,258.0,2.0,Suroriente,100.0
